CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO; PUNTOS;DENUNCIANTE;HECHO-BOL;VEL_LIMITE;VEL_CIRCULA ;COORDENADA-X;COORDENADA-Y                                                                                                                                          
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;14.30; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;14.31; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;AV ANDALUCIA ESQ ALCOCER                ;12;2023;14.32; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441258.69; 4467147.76
GRAVE     ;AV AMERICA - CARTAGENA                  ;12;2023;14.33; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443037.87; 4476937.06
GRAVE     ;AV PESETA - CTRA B. FORTUNA             ;12;2023;14.35; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  435089.95; 4469256.88
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;14.39; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;ALCALA - SAN ROMUALDO                   ;12;2023;14.42; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  447180.68; 4477170.40
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;14.44; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;14.51; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;14.52; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;ALBERTO AGUILERA - B. GRACIAN           ;12;2023;14.52; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439802.04; 4475938.23
GRAVE     ;GRAL RICARDOS - QUINCE MAYO             ;12;2023;14.59; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439232.86; 4472262.78
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;14.59; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;15.03; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;15.04; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;AV ANDALUCIA ESQ ALCOCER                ;12;2023;15.09; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441258.69; 4467147.76
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;15.10; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;AV POBLADOS-EST. ALUCHE F 56            ;12;2023;15.15; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  435542.26; 4470953.31
GRAVE     ;AV AMERICA - CARTAGENA                  ;12;2023;15.15; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443037.87; 4476937.06
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;15.21; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;15.25; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;15.25; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;15.46; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;15.51; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;15.55; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;16.00; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;JOAQUIN COSTA - VELAZQUEZ               ;12;2023;16.00; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442175.51; 4477326.00
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;16.01; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;AV ILUSTRACION ESQ BETANZOS             ;12;2023;16.06; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439719.40; 4481540.00
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;16.07; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;GRAL RICARDOS - QUINCE MAYO             ;12;2023;16.07; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439232.86; 4472262.78
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;16.12; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;PO CASTELLANA 105                       ;12;2023;16.12; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441556.35; 4478627.48
GRAVE     ;PO CASTELLANA 105                       ;12;2023;16.14; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441556.35; 4478627.48
GRAVE     ;AV POBLADOS-EST. ALUCHE F 56            ;12;2023;16.15; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  435542.26; 4470953.31
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;16.15; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;VIA LUSITANA - PL ELIPTICA              ;12;2023;16.17; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  439132.53; 4470910.90
GRAVE     ;MENENDEZ PELAYO H. NIÑO JESUS           ;12;2023;16.21; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442633.05; 4474191.88
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;16.26; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;16.28; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;16.34; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;16.36; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;ALCALA - SAN ROMUALDO                   ;12;2023;16.41; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  447180.68; 4477170.40
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;16.44; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;JOSE ABASCAL - SANTA ENGRACIA           ;12;2023;16.46; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440671.00; 4476875.00
GRAVE     ;CARAB. ARAVACA - VILLAVICIOSA           ;12;2023;16.46; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  434397.30; 4472312.57
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;16.48; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;ALCALA - SAN ROMUALDO                   ;12;2023;16.49; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  447180.68; 4477170.40
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;16.50; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;MONFORTE  LEMOS - FINISTERRE            ;12;2023;16.51; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440583.84; 4481460.37
GRAVE     ;FRANCISCO SILVELA 62                    ;12;2023;16.52; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  442840.13; 4476506.58
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;16.55; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;PO CASTELLANA 167                       ;12;2023;16.59; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  441560.69; 4479431.48
GRAVE     ;O'DONNELL CON DOCTOR ESQUERDO           ;12;2023;17.03; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443397.89; 4474921.69
GRAVE     ;C. BARRIAL - FDO. L. CARRETER           ;12;2023;17.05; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  432850.36; 4479575.82
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;17.05; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
GRAVE     ;AV MEDITERRANEO 32                      ;12;2023;17.08; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  443017.57; 4473349.72
GRAVE     ;CEA BERMUDEZ - VALLEHERMOSO             ;12;2023;17.12; 200.00;SI;4;MEDIOS DE CAPTACION DE IMAGEN ;REBASAR UN SEMÁFORO EN FASE ROJA.                                                                                            ;   ;   ;  440000.69; 4476904.97
